beta,outlierRatio,repeat,seed,Ncorr,Ns,trueTLS,bestASBS_TLS,bestRandom_TLS,bestASBS_rotErrDeg,bestRandom_rotErrDeg,medianSample_rotErrDeg,fracSamplesBelow5Deg,fracSamplesBelow10Deg,activeCount,trueInliersActive,trueOutliersClipped,lossUFinal,lossHFinal,bestTrainFinal,bestTrainOverall
0.25,0.75,3,376125,1000,500,6304.47403261459,6316.36749954585,6797.53755667388,1.70785094902035,10.9280222860607,15.683476757933,0.024,0.146,253,240,737,564834.9375,12.1515035629272,6310.13035860045,6301.25918517728
0.25,0.75,3,376125,1000,1000,6304.47403261459,6313.44377426178,6797.53755667388,2.1895785677975,10.9280222860607,15.6606346321424,0.033,0.172,251,238,737,564834.9375,12.1515035629272,6310.13035860045,6301.25918517728
0.25,0.75,3,376125,1000,2500,6304.47403261459,6306.27093026182,6686.23263304989,0.961098135577252,10.2566386197311,15.8922955441745,0.0288,0.1648,254,240,736,564834.9375,12.1515035629272,6310.13035860045,6301.25918517728
0.25,0.75,3,376125,1000,5000,6304.47403261459,6306.06930062164,6686.23263304989,1.85959445185202,10.2566386197311,15.918841166667,0.026,0.1738,253,239,736,564834.9375,12.1515035629272,6310.13035860045,6301.25918517728
0.25,0.75,3,376125,1000,10000,6304.47403261459,6302.66524960245,6404.7739951586,1.34978993563024,5.20817115060779,16.1186215698625,0.0297,0.1755,253,239,736,564834.9375,12.1515035629272,6310.13035860045,6301.25918517728
0.5,0.75,3,376150,1000,500,6272.96970376207,6276.36680878769,6875.34676338183,1.55847824802229,12.1364202773369,15.4754604007763,0.038,0.192,259,244,735,2358644,12.0387601852417,6280.67795359338,6271.5178974313
0.5,0.75,3,376150,1000,1000,6272.96970376207,6275.74577149922,6875.34676338183,0.764957586615521,12.1364202773369,15.4467653034914,0.036,0.2,261,245,734,2358644,12.0387601852417,6280.67795359338,6271.5178974313
0.5,0.75,3,376150,1000,2500,6272.96970376207,6275.74577149922,6315.36066538189,0.764957586615521,2.59474489548444,15.5569566883147,0.0324,0.196,261,245,734,2358644,12.0387601852417,6280.67795359338,6271.5178974313
0.5,0.75,3,376150,1000,5000,6272.96970376207,6275.74577149922,6315.36066538189,0.764957586615521,2.59474489548444,15.6228000543314,0.0322,0.1958,261,245,734,2358644,12.0387601852417,6280.67795359338,6271.5178974313
0.5,0.75,3,376150,1000,10000,6272.96970376207,6275.74577149922,6315.36066538189,0.764957586615521,2.59474489548444,15.672200945273,0.0296,0.1942,261,245,734,2358644,12.0387601852417,6280.67795359338,6271.5178974313
1,0.75,3,376200,1000,500,6285.6610812609,6291.25383014847,7468.00115882197,2.24720981108898,21.8191266176147,15.2017810193654,0.03,0.2,256,241,735,9894513,11.6363201141357,6301.23994610085,6280.18463223118
1,0.75,3,376200,1000,1000,6285.6610812609,6291.25383014847,7370.16113697581,2.24720981108898,19.8456721955082,15.2230985143066,0.035,0.207,256,241,735,9894513,11.6363201141357,6301.23994610085,6280.18463223118
1,0.75,3,376200,1000,2500,6285.6610812609,6290.33645989825,6694.66966678288,2.17737335940959,9.1131217557978,15.5443499971155,0.028,0.1964,261,246,735,9894513,11.6363201141357,6301.23994610085,6280.18463223118
1,0.75,3,376200,1000,5000,6285.6610812609,6281.50171849088,6546.78656089861,1.36490604411836,7.9773344518144,15.6231697304524,0.0266,0.1956,259,244,735,9894513,11.6363201141357,6301.23994610085,6280.18463223118
1,0.75,3,376200,1000,10000,6285.6610812609,6281.44578916887,6546.78656089861,1.35610622744088,7.9773344518144,15.5967657245523,0.0278,0.1966,259,244,735,9894513,11.6363201141357,6301.23994610085,6280.18463223118
2,0.75,3,376300,1000,500,6347.38251127915,6368.18090103635,7238.83975512114,1.96325806222478,17.2406370810538,15.2388718212131,0.036,0.192,251,239,738,33043614,11.7406959533691,6369.19285935757,6345.85849698102
2,0.75,3,376300,1000,1000,6347.38251127915,6351.01108270719,6997.09449431843,1.24101607423267,15.4686761304897,15.3944702440524,0.03,0.197,250,238,738,33043614,11.7406959533691,6369.19285935757,6345.85849698102
2,0.75,3,376300,1000,2500,6347.38251127915,6348.88627170576,6506.81680063989,1.54079852664808,6.28784471200275,15.5156351134216,0.036,0.2024,252,239,737,33043614,11.7406959533691,6369.19285935757,6345.85849698102
2,0.75,3,376300,1000,5000,6347.38251127915,6348.88627170576,6474.98090518837,1.54079852664808,6.36280000340958,15.617420799995,0.0358,0.197,252,239,737,33043614,11.7406959533691,6369.19285935757,6345.85849698102
2,0.75,3,376300,1000,10000,6347.38251127915,6346.51590550305,6474.98090518837,0.9098360624008,6.36280000340958,15.6723839245346,0.0322,0.1959,251,238,737,33043614,11.7406959533691,6369.19285935757,6345.85849698102
4,0.75,3,376500,1000,500,6262.15032348932,6259.40636348043,6811.71340202965,1.31661048976865,12.268373813215,15.6369282947796,0.04,0.176,259,246,737,154787232,11.8284463882446,6268.69952688554,6258.60376905341
4,0.75,3,376500,1000,1000,6262.15032348932,6259.40636348043,6811.71340202965,1.31661048976865,12.268373813215,15.5512134505355,0.035,0.196,259,246,737,154787232,11.8284463882446,6268.69952688554,6258.60376905341
4,0.75,3,376500,1000,2500,6262.15032348932,6259.40636348043,6724.61751813944,1.31661048976865,10.8962661346879,15.4300290704388,0.036,0.2016,259,246,737,154787232,11.8284463882446,6268.69952688554,6258.60376905341
4,0.75,3,376500,1000,5000,6262.15032348932,6259.40636348043,6569.70172948696,1.31661048976865,7.28664670388729,15.3877987618278,0.0344,0.2052,259,246,737,154787232,11.8284463882446,6268.69952688554,6258.60376905341
4,0.75,3,376500,1000,10000,6262.15032348932,6259.40636348043,6538.26444146128,1.31661048976865,7.94341043498708,15.5879694095178,0.0322,0.198,259,246,737,154787232,11.8284463882446,6268.69952688554,6258.60376905341
0.25,0.85,3,386125,1000,500,6914.78023751003,6924.92058005065,6993.6284477273,2.29276042417855,6.36543048903414,16.2489655154702,0.036,0.18,158,143,835,165063.234375,11.854866027832,6927.01436680661,6912.46602813629
0.25,0.85,3,386125,1000,1000,6914.78023751003,6917.91359437301,6993.6284477273,1.12844905663695,6.36543048903414,16.5080002182716,0.036,0.168,160,145,835,165063.234375,11.854866027832,6927.01436680661,6912.46602813629
0.25,0.85,3,386125,1000,2500,6914.78023751003,6916.3510620708,6993.6284477273,1.36540337698164,6.36543048903414,16.4765965577936,0.0216,0.1724,161,144,833,165063.234375,11.854866027832,6927.01436680661,6912.46602813629
0.25,0.85,3,386125,1000,5000,6914.78023751003,6916.3510620708,6975.55107586416,1.36540337698164,5.39605116845858,16.3689938846246,0.0222,0.173,161,144,833,165063.234375,11.854866027832,6927.01436680661,6912.46602813629
0.25,0.85,3,386125,1000,10000,6914.78023751003,6916.30520899624,6975.55107586416,2.24866643794256,5.39605116845858,16.3921586107734,0.0255,0.1732,157,144,837,165063.234375,11.854866027832,6927.01436680661,6912.46602813629
0.5,0.85,3,386150,1000,500,6862.83087138101,6868.67116645388,7166.98552774077,2.63437666957986,12.7299088023414,16.4594331390834,0.038,0.172,162,147,835,835915.875,11.810154914856,6861.9089317438,6855.68392088936
0.5,0.85,3,386150,1000,1000,6862.83087138101,6863.27753774843,7166.98552774077,0.812899765358508,12.7299088023414,16.3457164888069,0.036,0.184,161,147,836,835915.875,11.810154914856,6861.9089317438,6855.68392088936
0.5,0.85,3,386150,1000,2500,6862.83087138101,6862.18515475628,7166.98552774077,2.36792399063107,12.7299088023414,16.0490866794747,0.0292,0.188,163,148,835,835915.875,11.810154914856,6861.9089317438,6855.68392088936
0.5,0.85,3,386150,1000,5000,6862.83087138101,6856.18298522448,7083.47774426075,1.69655633783633,8.75058512042262,16.1715490829131,0.0264,0.178,162,148,836,835915.875,11.810154914856,6861.9089317438,6855.68392088936
0.5,0.85,3,386150,1000,10000,6862.83087138101,6856.18298522448,7083.47774426075,1.69655633783633,8.75058512042262,16.208407404903,0.0258,0.1743,162,148,836,835915.875,11.810154914856,6861.9089317438,6855.68392088936
1,0.85,3,386200,1000,500,6895.13811944695,6913.75925954287,7668.59019804805,2.66343029968123,39.5685124078057,15.4542631210267,0.032,0.204,160,145,835,3263889.5,11.7500047683716,6902.6444864721,6894.67292965792
1,0.85,3,386200,1000,1000,6895.13811944695,6899.84411337721,7623.62132889552,1.88206255931075,29.5343349882391,15.6994572045836,0.036,0.192,161,145,834,3263889.5,11.7500047683716,6902.6444864721,6894.67292965792
1,0.85,3,386200,1000,2500,6895.13811944695,6896.98313790231,7088.10907142539,1.23328797548319,8.67291163657003,15.7186980153959,0.0324,0.1772,160,144,834,3263889.5,11.7500047683716,6902.6444864721,6894.67292965792
1,0.85,3,386200,1000,5000,6895.13811944695,6896.98313790231,7062.17233366316,1.23328797548319,8.97173941273831,15.6470492170313,0.0332,0.1868,160,144,834,3263889.5,11.7500047683716,6902.6444864721,6894.67292965792
1,0.85,3,386200,1000,10000,6895.13811944695,6895.97388360444,6943.97332777183,0.608661969234144,4.7729911220423,15.8472600211295,0.0317,0.1823,163,146,833,3263889.5,11.7500047683716,6902.6444864721,6894.67292965792
2,0.85,3,386300,1000,500,6879.74157185698,6886.71586866428,7649.59244822442,1.46209028731985,28.3707671838643,15.6150045388227,0.04,0.198,166,145,829,12985149,11.867790222168,6888.2448182344,6878.19125358979
2,0.85,3,386300,1000,1000,6879.74157185698,6886.61464376881,7341.5290073204,2.61479186153381,16.3125213861108,15.9180785709742,0.035,0.193,165,142,827,12985149,11.867790222168,6888.2448182344,6878.19125358979
2,0.85,3,386300,1000,2500,6879.74157185698,6880.59113156112,7337.79349202214,1.87137022225843,16.581009335802,15.3728488929185,0.0328,0.192,164,142,828,12985149,11.867790222168,6888.2448182344,6878.19125358979
2,0.85,3,386300,1000,5000,6879.74157185698,6880.59113156112,6942.32925728968,1.87137022225843,4.99352587092567,15.4855852659859,0.029,0.1916,164,142,828,12985149,11.867790222168,6888.2448182344,6878.19125358979
2,0.85,3,386300,1000,10000,6879.74157185698,6879.799734987,6942.32925728968,1.16562397110167,4.99352587092567,15.4549440658952,0.0316,0.1989,164,144,830,12985149,11.867790222168,6888.2448182344,6878.19125358979
4,0.85,3,386500,1000,500,6900.32706749322,6903.89287476872,7468.3847443419,1.65976161413558,19.0878177105471,15.2635182838582,0.048,0.208,159,145,836,50772192,12.0866661071777,6904.86921395511,6899.56375775307
4,0.85,3,386500,1000,1000,6900.32706749322,6903.89287476872,7467.89428364719,1.65976161413558,20.5288949876182,15.4558933293327,0.034,0.194,159,145,836,50772192,12.0866661071777,6904.86921395511,6899.56375775307
4,0.85,3,386500,1000,2500,6900.32706749322,6903.89287476872,6999.91825594864,1.65976161413558,6.13325118720669,15.2375092663509,0.0316,0.2012,159,145,836,50772192,12.0866661071777,6904.86921395511,6899.56375775307
4,0.85,3,386500,1000,5000,6900.32706749322,6903.89287476872,6999.91825594864,1.65976161413558,6.13325118720669,15.3990361847258,0.0308,0.197,159,145,836,50772192,12.0866661071777,6904.86921395511,6899.56375775307
4,0.85,3,386500,1000,10000,6900.32706749322,6901.13758650223,6999.91825594864,0.998292342706912,6.13325118720669,15.3565718364812,0.0308,0.2011,157,145,838,50772192,12.0866661071777,6904.86921395511,6899.56375775307
0.25,0.25,4,426125,1000,500,3362.73470744073,3405.54609068085,6769.51557374636,1.79458958751898,22.5923698597724,15.6809689562026,0.036,0.202,739,734,245,5488513.5,12.1198835372925,3458.18060548558,3364.74451624202
0.25,0.25,4,426125,1000,1000,3362.73470744073,3405.54609068085,5817.65253752673,1.79458958751898,15.4404926260397,15.6112867183818,0.025,0.195,739,734,245,5488513.5,12.1198835372925,3458.18060548558,3364.74451624202
0.25,0.25,4,426125,1000,2500,3362.73470744073,3379.03819657177,5244.81909321553,1.04763403633849,12.7945877687702,15.5344391344582,0.0268,0.1984,740,734,244,5488513.5,12.1198835372925,3458.18060548558,3364.74451624202
0.25,0.25,4,426125,1000,5000,3362.73470744073,3370.68576998708,3789.31427272746,0.798449777489762,5.78526015830367,15.6406978418405,0.0266,0.189,740,734,244,5488513.5,12.1198835372925,3458.18060548558,3364.74451624202
0.25,0.25,4,426125,1000,10000,3362.73470744073,3370.68576998708,3789.31427272746,0.798449777489762,5.78526015830367,15.6582567140247,0.0277,0.1909,740,734,244,5488513.5,12.1198835372925,3458.18060548558,3364.74451624202
0.5,0.25,4,426150,1000,500,3422.85367080065,3474.47937716861,5501.7750101415,2.34764953939335,14.2926159816328,15.189541856002,0.03,0.184,737,733,246,20890526,11.8687686920166,3421.32294366679,3421.18395878294
0.5,0.25,4,426150,1000,1000,3422.85367080065,3437.93553890469,5501.7750101415,1.5690461576575,14.2926159816328,15.3301079771755,0.033,0.193,738,734,246,20890526,11.8687686920166,3421.32294366679,3421.18395878294
0.5,0.25,4,426150,1000,2500,3422.85367080065,3437.93553890469,5501.7750101415,1.5690461576575,14.2926159816328,15.3301079771755,0.0324,0.1992,738,734,246,20890526,11.8687686920166,3421.32294366679,3421.18395878294
0.5,0.25,4,426150,1000,5000,3422.85367080065,3421.67278425621,4100.23297236202,0.460494615988656,7.06803302346215,15.4559506154328,0.0302,0.2014,742,737,245,20890526,11.8687686920166,3421.32294366679,3421.18395878294
0.5,0.25,4,426150,1000,10000,3422.85367080065,3421.67278425621,3855.02363185575,0.460494615988656,5.80785517093813,15.4285379917737,0.0283,0.1979,742,737,245,20890526,11.8687686920166,3421.32294366679,3421.18395878294
1,0.25,4,426200,1000,500,3454.50448617158,3455.08827414437,4668.88195930461,0.7827193754436,10.3065340285131,15.2505818748055,0.028,0.19,736,733,247,77146624,11.9456748962402,3480.99832294394,3450.03247438692
1,0.25,4,426200,1000,1000,3454.50448617158,3455.08827414437,4335.70860516188,0.7827193754436,8.75641437193392,15.2380913844075,0.028,0.191,736,733,247,77146624,11.9456748962402,3480.99832294394,3450.03247438692
1,0.25,4,426200,1000,2500,3454.50448617158,3455.08827414437,3537.13472034475,0.7827193754436,2.6537442792758,15.419437347202,0.0276,0.1912,736,733,247,77146624,11.9456748962402,3480.99832294394,3450.03247438692
1,0.25,4,426200,1000,5000,3454.50448617158,3455.08827414437,3537.13472034475,0.7827193754436,2.6537442792758,15.3198402429821,0.0322,0.2004,736,733,247,77146624,11.9456748962402,3480.99832294394,3450.03247438692
1,0.25,4,426200,1000,10000,3454.50448617158,3451.80284579283,3537.13472034475,0.853772362843939,2.6537442792758,15.3956563745649,0.0313,0.1954,735,733,248,77146624,11.9456748962402,3480.99832294394,3450.03247438692
2,0.25,4,426300,1000,500,3411.81210705411,3461.79402200085,4233.15038093762,1.86265816700839,8.36476586723443,15.6216150279504,0.018,0.18,740,736,246,317062016,12.0256872177124,3451.19762502378,3411.84430824077
2,0.25,4,426300,1000,1000,3411.81210705411,3429.68406393932,4233.15038093762,1.45322002794158,8.36476586723443,15.3950819782888,0.021,0.172,741,738,247,317062016,12.0256872177124,3451.19762502378,3411.84430824077
2,0.25,4,426300,1000,2500,3411.81210705411,3429.68406393932,4233.15038093762,1.45322002794158,8.36476586723443,15.7477274302106,0.0236,0.1852,741,738,247,317062016,12.0256872177124,3451.19762502378,3411.84430824077
2,0.25,4,426300,1000,5000,3411.81210705411,3422.86685897163,4233.15038093762,0.989606441828612,8.36476586723443,15.7949169779795,0.024,0.19,742,739,247,317062016,12.0256872177124,3451.19762502378,3411.84430824077
2,0.25,4,426300,1000,10000,3411.81210705411,3422.86685897163,3672.17013257178,0.989606441828612,4.59816819935494,15.5734795133941,0.0255,0.1927,742,739,247,317062016,12.0256872177124,3451.19762502378,3411.84430824077
4,0.25,4,426500,1000,500,3524.67177382324,3608.74513591336,4776.51014648952,2.52389406752052,10.4480956278414,15.5269893214263,0.026,0.2,729,728,249,1237290752,11.8335018157959,3562.54363553318,3524.24598385646
4,0.25,4,426500,1000,1000,3524.67177382324,3549.17776911599,4776.51014648952,1.09949642646431,10.4480956278414,15.6419449834955,0.026,0.188,726,726,250,1237290752,11.8335018157959,3562.54363553318,3524.24598385646
4,0.25,4,426500,1000,2500,3524.67177382324,3535.49359878933,4776.51014648952,0.676267900227808,10.4480956278414,15.1702600689298,0.0328,0.2132,728,728,250,1237290752,11.8335018157959,3562.54363553318,3524.24598385646
4,0.25,4,426500,1000,5000,3524.67177382324,3529.35021486084,4776.51014648952,1.03819135229082,10.4480956278414,15.1657222043892,0.034,0.2066,724,724,250,1237290752,11.8335018157959,3562.54363553318,3524.24598385646
4,0.25,4,426500,1000,10000,3524.67177382324,3529.35021486084,4776.51014648952,1.03819135229082,10.4480956278414,15.279741205886,0.0317,0.2055,724,724,250,1237290752,11.8335018157959,3562.54363553318,3524.24598385646
0.25,0.5,4,451125,1000,500,4810.75997322476,4834.77520101715,6300.6454925808,2.35529263131575,13.8985965231658,16.1155787542263,0.034,0.188,499,489,490,2410952,11.7421913146973,4815.22890260463,4805.2367487377
0.25,0.5,4,451125,1000,1000,4810.75997322476,4819.44264301739,6300.6454925808,0.924564508910475,13.8985965231658,15.9536125799812,0.034,0.198,502,493,491,2410952,11.7421913146973,4815.22890260463,4805.2367487377
0.25,0.5,4,451125,1000,2500,4810.75997322476,4818.59021920143,5925.54755036308,1.85703115523843,12.27991597348,15.6494534213633,0.0308,0.192,497,488,491,2410952,11.7421913146973,4815.22890260463,4805.2367487377
0.25,0.5,4,451125,1000,5000,4810.75997322476,4806.38732994961,4848.14315843931,1.05541140314926,2.07316681656819,15.6802766298715,0.0276,0.1884,497,488,491,2410952,11.7421913146973,4815.22890260463,4805.2367487377
0.25,0.5,4,451125,1000,10000,4810.75997322476,4806.38732994961,4848.14315843931,1.05541140314926,2.07316681656819,15.7387547376701,0.0271,0.1874,497,488,491,2410952,11.7421913146973,4815.22890260463,4805.2367487377
0.5,0.5,4,451150,1000,500,4896.64603603021,4946.85597024841,6646.33709972255,2.28368236804993,17.0200712072239,15.672426575087,0.03,0.174,496,490,494,8675556,11.7343845367432,4929.09314116348,4896.68463441672
0.5,0.5,4,451150,1000,1000,4896.64603603021,4920.80707068767,6646.33709972255,1.75462584634602,17.0200712072239,15.8623622942465,0.027,0.17,499,493,494,8675556,11.7343845367432,4929.09314116348,4896.68463441672
0.5,0.5,4,451150,1000,2500,4896.64603603021,4916.08547549876,6646.33709972255,1.31689144984731,17.0200712072239,15.7975531509656,0.0276,0.1836,496,491,495,8675556,11.7343845367432,4929.09314116348,4896.68463441672
0.5,0.5,4,451150,1000,5000,4896.64603603021,4907.95162436142,5744.7995767971,1.27947745313072,10.3854617824999,15.5510210208438,0.0288,0.1832,499,493,494,8675556,11.7343845367432,4929.09314116348,4896.68463441672
0.5,0.5,4,451150,1000,10000,4896.64603603021,4902.27005299315,5192.45452267939,0.78820402121511,5.93428340433986,15.6102639392944,0.0277,0.187,498,493,495,8675556,11.7343845367432,4929.09314116348,4896.68463441672
1,0.5,4,451200,1000,500,4861.91002628168,4874.62984736395,7134.94582880345,1.19861345137231,22.6870073363501,14.6746444250683,0.036,0.23,498,492,494,36963360,11.9898700714111,4933.15257080008,4859.83776527596
1,0.5,4,451200,1000,1000,4861.91002628168,4874.62984736395,6664.3745640366,1.19861345137231,17.4229541199488,15.5446308455898,0.042,0.213,498,492,494,36963360,11.9898700714111,4933.15257080008,4859.83776527596
1,0.5,4,451200,1000,2500,4861.91002628168,4862.47997254077,5225.22138103867,0.709240351861138,6.85412435928408,15.8583388704146,0.032,0.194,497,491,494,36963360,11.9898700714111,4933.15257080008,4859.83776527596
1,0.5,4,451200,1000,5000,4861.91002628168,4862.47997254077,4937.67994161429,0.709240351861138,3.08302630094225,15.5384284715611,0.0368,0.202,497,491,494,36963360,11.9898700714111,4933.15257080008,4859.83776527596
1,0.5,4,451200,1000,10000,4861.91002628168,4862.47997254077,4937.67994161429,0.709240351861138,3.08302630094225,15.6126766866676,0.0327,0.1926,497,491,494,36963360,11.9898700714111,4933.15257080008,4859.83776527596
2,0.5,4,451300,1000,500,4875.8602591914,4916.06245243658,6192.03319142354,2.69355807672628,14.6419448469491,16.5071853678111,0.022,0.154,487,482,495,141768912,12.0983858108521,4980.52732256745,4864.0449780943
2,0.5,4,451300,1000,1000,4875.8602591914,4884.22768196145,6192.03319142354,2.51236013048503,14.6419448469491,16.4451533270108,0.025,0.159,492,487,495,141768912,12.0983858108521,4980.52732256745,4864.0449780943
2,0.5,4,451300,1000,2500,4875.8602591914,4884.22768196145,6192.03319142354,2.51236013048503,14.6419448469491,16.1276570036231,0.0232,0.1796,492,487,495,141768912,12.0983858108521,4980.52732256745,4864.0449780943
2,0.5,4,451300,1000,5000,4875.8602591914,4876.31691990582,4866.91106703145,1.65214590021705,1.17230878525508,15.8361770146368,0.025,0.1882,495,490,495,141768912,12.0983858108521,4980.52732256745,4864.0449780943
2,0.5,4,451300,1000,10000,4875.8602591914,4876.23761099015,4866.91106703145,2.13757537111322,1.17230878525508,15.6898327349775,0.0272,0.1922,493,488,495,141768912,12.0983858108521,4980.52732256745,4864.0449780943
4,0.5,4,451500,1000,500,4842.48685864574,4857.13105797478,5358.17379071745,0.855957090898915,7.87913425746868,15.2924006641435,0.034,0.198,502,490,488,572367168,11.7524032592773,4851.11616722789,4839.99271611084
4,0.5,4,451500,1000,1000,4842.48685864574,4857.13105797478,5358.17379071745,0.855957090898915,7.87913425746868,15.1418175341129,0.033,0.199,502,490,488,572367168,11.7524032592773,4851.11616722789,4839.99271611084
4,0.5,4,451500,1000,2500,4842.48685864574,4857.13105797478,5358.17379071745,0.855957090898915,7.87913425746868,15.2255859132388,0.032,0.1956,502,490,488,572367168,11.7524032592773,4851.11616722789,4839.99271611084
4,0.5,4,451500,1000,5000,4842.48685864574,4856.44459937325,5358.17379071745,0.859262052350632,7.87913425746868,15.2265515029977,0.0308,0.2028,505,493,488,572367168,11.7524032592773,4851.11616722789,4839.99271611084
4,0.5,4,451500,1000,10000,4842.48685864574,4845.99222163037,5358.17379071745,0.978969878375284,7.87913425746868,15.2671170388969,0.0298,0.2016,503,492,489,572367168,11.7524032592773,4851.11616722789,4839.99271611084
0.25,0.75,4,476125,1000,500,6327.76435154341,6342.73559542039,7358.6920156605,2.35657104936218,23.0097586995317,15.9636390226354,0.02,0.178,260,242,732,535966.5625,12.1882133483887,6330.09347105541,6325.30085169296
0.25,0.75,4,476125,1000,1000,6327.76435154341,6326.97954998315,7113.71369195085,1.26966223222782,15.627013460572,16.1113944905536,0.023,0.185,261,242,731,535966.5625,12.1882133483887,6330.09347105541,6325.30085169296
0.25,0.75,4,476125,1000,2500,6327.76435154341,6326.97954998315,6532.75982591537,1.26966223222782,8.04615059675217,16.2056837084475,0.0224,0.1712,261,242,731,535966.5625,12.1882133483887,6330.09347105541,6325.30085169296
0.25,0.75,4,476125,1000,5000,6327.76435154341,6326.97954998315,6532.75982591537,1.26966223222782,8.04615059675217,15.8331686037595,0.028,0.1888,261,242,731,535966.5625,12.1882133483887,6330.09347105541,6325.30085169296
0.25,0.75,4,476125,1000,10000,6327.76435154341,6326.97954998315,6532.75982591537,1.26966223222782,8.04615059675217,15.8013457129668,0.028,0.1868,261,242,731,535966.5625,12.1882133483887,6330.09347105541,6325.30085169296
0.5,0.75,4,476150,1000,500,6251.77370152593,6264.85810131636,7289.30876636434,2.34610611290812,18.9694935432211,15.5749530923073,0.03,0.178,262,244,732,2434836.75,11.380223274231,6261.27749837466,6250.30728334448
0.5,0.75,4,476150,1000,1000,6251.77370152593,6264.85810131636,6703.02201449105,2.34610611290812,11.6354506864826,15.5883495966988,0.034,0.188,262,244,732,2434836.75,11.380223274231,6261.27749837466,6250.30728334448
0.5,0.75,4,476150,1000,2500,6251.77370152593,6256.04236336825,6577.33183362238,0.631528825613081,9.2759605660196,15.5166802446549,0.0336,0.1984,263,245,732,2434836.75,11.380223274231,6261.27749837466,6250.30728334448
0.5,0.75,4,476150,1000,5000,6251.77370152593,6250.9562242996,6577.33183362238,0.521760586507407,9.2759605660196,15.7433289455865,0.0286,0.1912,264,245,731,2434836.75,11.380223274231,6261.27749837466,6250.30728334448
0.5,0.75,4,476150,1000,10000,6251.77370152593,6250.9562242996,6577.33183362238,0.521760586507407,9.2759605660196,15.6903433754682,0.0296,0.1908,264,245,731,2434836.75,11.380223274231,6261.27749837466,6250.30728334448
1,0.75,4,476200,1000,500,6207.63639582766,6225.04800499394,6529.96621216834,2.13835693649882,9.22996043958866,15.364905153093,0.028,0.2,266,245,729,10403037,11.6184368133545,6218.12900455179,6203.92234451412
1,0.75,4,476200,1000,1000,6207.63639582766,6216.19553465894,6529.96621216834,1.51532560014726,9.22996043958866,16.0031066567789,0.037,0.185,268,246,728,10403037,11.6184368133545,6218.12900455179,6203.92234451412
1,0.75,4,476200,1000,2500,6207.63639582766,6206.11354444821,6529.96621216834,1.20681704054825,9.22996043958866,15.760046030223,0.0376,0.1956,270,248,728,10403037,11.6184368133545,6218.12900455179,6203.92234451412
1,0.75,4,476200,1000,5000,6207.63639582766,6206.11354444821,6472.15660446649,1.20681704054825,6.57833798821132,15.8125196255014,0.0358,0.1936,270,248,728,10403037,11.6184368133545,6218.12900455179,6203.92234451412
1,0.75,4,476200,1000,10000,6207.63639582766,6206.11354444821,6413.15777260791,1.20681704054825,6.80741148980212,15.8084995517406,0.0328,0.1882,270,248,728,10403037,11.6184368133545,6218.12900455179,6203.92234451412
2,0.75,4,476300,1000,500,6259.84941788262,6269.65085480286,6879.43713617433,1.61381891883406,12.6054235018964,15.4687229958704,0.022,0.164,262,245,733,41218344,11.9562911987305,6310.25637916752,6258.93324941623
2,0.75,4,476300,1000,1000,6259.84941788262,6269.65085480286,6879.43713617433,1.61381891883406,12.6054235018964,15.249345446702,0.027,0.18,262,245,733,41218344,11.9562911987305,6310.25637916752,6258.93324941623
2,0.75,4,476300,1000,2500,6259.84941788262,6269.65085480286,6879.43713617433,1.61381891883406,12.6054235018964,15.4834475087794,0.026,0.1896,262,245,733,41218344,11.9562911987305,6310.25637916752,6258.93324941623
2,0.75,4,476300,1000,5000,6259.84941788262,6260.17160602784,6425.93973440638,0.639989600389367,6.56840801404784,15.5939194098413,0.0262,0.1908,261,244,733,41218344,11.9562911987305,6310.25637916752,6258.93324941623
2,0.75,4,476300,1000,10000,6259.84941788262,6260.17160602784,6425.93973440638,0.639989600389367,6.56840801404784,15.6457839994774,0.0284,0.1919,261,244,733,41218344,11.9562911987305,6310.25637916752,6258.93324941623
4,0.75,4,476500,1000,500,6284.55874762669,6305.88298410535,7092.17108539319,3.57270549011867,16.4106496415296,15.7560629234529,0.026,0.186,256,241,735,147503152,11.6016464233398,6302.30734142052,6277.91826417154
4,0.75,4,476500,1000,1000,6284.55874762669,6288.41724652175,7092.17108539319,1.4970804920434,16.4106496415296,15.3034986957991,0.029,0.196,255,242,737,147503152,11.6016464233398,6302.30734142052,6277.91826417154
4,0.75,4,476500,1000,2500,6284.55874762669,6288.30952692212,6678.20909546405,1.98618633889298,9.80806573787957,15.4872065620638,0.0296,0.198,256,243,737,147503152,11.6016464233398,6302.30734142052,6277.91826417154
4,0.75,4,476500,1000,5000,6284.55874762669,6280.18401244582,6628.91813277193,1.37326098174292,9.73240122706366,15.3840989623287,0.0296,0.196,257,243,736,147503152,11.6016464233398,6302.30734142052,6277.91826417154
4,0.75,4,476500,1000,10000,6284.55874762669,6280.18401244582,6628.91813277193,1.37326098174292,9.73240122706366,15.5223340270595,0.0306,0.1922,257,243,736,147503152,11.6016464233398,6302.30734142052,6277.91826417154
0.25,0.85,4,486125,1000,500,6847.23720452561,6862.18154780969,7225.82266220598,2.18910678981136,13.4611601096435,16.2011105788716,0.026,0.168,163,147,834,211656.78125,12.0660943984985,6848.86642587531,6843.8636318131
